pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
5819,neutral,the judges found the planner .,the planner found the judges .,judges found planner judges planner not know planner found judges,,,,,,,,,,,,,,
5820,neutral,the directors found the artist .,the artist found the directors .,directors found artist directors artist not know artist found directors,,,,,,,,,,,,,,
5821,neutral,the counselor brought the tourists .,the tourists brought the counselor .,counselor brought tourists counselor tourists not know tourists brought counselor,,,,,,,,,,,,,,
5822,neutral,the authors introduced the planner .,the planner introduced the authors .,authors introduced planner authors planner not know planner introduced authors,,,,,,,,,,,,,,
5823,neutral,the doctors disturbed the judge .,the judge disturbed the doctors .,doctors disturbed judge doctors judge not know judge disturbed doctors,,,,,,,,,,,,,,
5920,entailment,agreeable artists panicked .,artists panicked .,agreeable artists artists,,,,,,,,,,,,,,
5921,entailment,compassionate psychotherapists listened .,psychotherapists listened .,compassionate psychotherapists psychotherapists,,,,,,,,,,,,,,
5922,entailment,popular potters existed .,potters existed .,popular potters potters,,,,,,,,,,,,,,
5923,entailment,happy sculptors panicked .,sculptors panicked .,happy sculptors sculptors,,,,,,,,,,,,,,
5924,entailment,happy counselors slept .,counselors slept .,happy counselors counselors,,,,,,,,,,,,,,
5925,entailment,popular sculptors agreed .,sculptors agreed .,popular sculptors sculptors,,,,,,,,,,,,,,
5926,entailment,happy illustrators appeared .,illustrators appeared .,happy illustrators illustrators,,,,,,,,,,,,,,
5927,entailment,popular chaplains waited .,chaplains waited .,popular chaplains chaplains,,,,,,,,,,,,,,
5928,entailment,compassionate sculptors slept .,sculptors slept .,compassionate sculptors sculptors,,,,,,,,,,,,,,
5929,entailment,agreeable chaplains listened .,chaplains listened .,agreeable chaplains chaplains,,,,,,,,,,,,,,
5930,entailment,thoughtless nurses arrived .,nurses arrived .,thoughtless nurses nurses,,,,,,,,,,,,,,
5931,entailment,important chaplains danced .,chaplains danced .,important chaplains chaplains,,,,,,,,,,,,,,
5932,entailment,popular tourists slept .,tourists slept .,popular tourists tourists,,,,,,,,,,,,,,
5933,entailment,silly designers appeared .,designers appeared .,silly designers designers,,,,,,,,,,,,,,
5934,entailment,thoughtless bankers shouted .,bankers shouted .,thoughtless bankers bankers,,,,,,,,,,,,,,
5935,entailment,compassionate photographers waited .,photographers waited .,compassionate photographers photographers,,,,,,,,,,,,,,
5936,entailment,agreeable essayists yelled .,essayists yelled .,agreeable essayists essayists,,,,,,,,,,,,,,
5937,entailment,important psychotherapists shouted .,psychotherapists shouted .,important psychotherapists psychotherapists,,,,,,,,,,,,,,
5938,entailment,lazy directors slept .,directors slept .,lazy directors directors,,,,,,,,,,,,,,
5939,entailment,serious authors waited .,authors waited .,serious authors authors,,,,,,,,,,,,,,
5940,entailment,agreeable lawyers arrived .,lawyers arrived .,agreeable lawyers lawyers,,,,,,,,,,,,,,
5941,entailment,thoughtless photographers existed .,photographers existed .,thoughtless photographers photographers,,,,,,,,,,,,,,
5942,entailment,compassionate lawyers waited .,lawyers waited .,compassionate lawyers lawyers,,,,,,,,,,,,,,
5943,entailment,lazy curators agreed .,curators agreed .,lazy curators curators,,,,,,,,,,,,,,
5944,entailment,popular illustrators waited .,illustrators waited .,popular illustrators illustrators,,,,,,,,,,,,,,
5945,entailment,serious potters slept .,potters slept .,serious potters potters,,,,,,,,,,,,,,
5946,entailment,thoughtless officers listened .,officers listened .,thoughtless officers officers,,,,,,,,,,,,,,
5947,entailment,compassionate planners listened .,planners listened .,compassionate planners planners,,,,,,,,,,,,,,
5948,entailment,serious lawyers shouted .,lawyers shouted .,serious lawyers lawyers,,,,,,,,,,,,,,
5949,entailment,happy lawyers listened .,lawyers listened .,happy lawyers lawyers,,,,,,,,,,,,,,
5950,entailment,compassionate counselors shouted .,counselors shouted .,compassionate counselors counselors,,,,,,,,,,,,,,
5951,entailment,compassionate analysts danced .,analysts danced .,compassionate analysts analysts,,,,,,,,,,,,,,
5952,entailment,important directors slept .,directors slept .,important directors directors,,,,,,,,,,,,,,
5953,entailment,reliable authors smiled .,authors smiled .,reliable authors authors,,,,,,,,,,,,,,
5954,entailment,popular doctors existed .,doctors existed .,popular doctors doctors,,,,,,,,,,,,,,
5955,entailment,reliable essayists listened .,essayists listened .,reliable essayists essayists,,,,,,,,,,,,,,
5956,entailment,happy chaplains waited .,chaplains waited .,happy chaplains chaplains,,,,,,,,,,,,,,
5957,entailment,happy tourists shouted .,tourists shouted .,happy tourists tourists,,,,,,,,,,,,,,
5958,entailment,compassionate photographers arrived .,photographers arrived .,compassionate photographers photographers,,,,,,,,,,,,,,
5959,entailment,lazy curators yelled .,curators yelled .,lazy curators curators,,,,,,,,,,,,,,
5960,entailment,popular bankers panicked .,bankers panicked .,popular bankers bankers,,,,,,,,,,,,,,
5961,entailment,popular judges panicked .,judges panicked .,popular judges judges,,,,,,,,,,,,,,
5962,entailment,compassionate analysts listened .,analysts listened .,compassionate analysts analysts,,,,,,,,,,,,,,
5963,entailment,happy analysts smiled .,analysts smiled .,happy analysts analysts,,,,,,,,,,,,,,
5964,entailment,thoughtless judges smiled .,judges smiled .,thoughtless judges judges,,,,,,,,,,,,,,
5965,entailment,lazy psychotherapists existed .,psychotherapists existed .,lazy psychotherapists psychotherapists,,,,,,,,,,,,,,
5966,entailment,happy officers existed .,officers existed .,happy officers officers,,,,,,,,,,,,,,
5967,entailment,happy chaplains slept .,chaplains slept .,happy chaplains chaplains,,,,,,,,,,,,,,
5968,entailment,popular nurses waited .,nurses waited .,popular nurses nurses,,,,,,,,,,,,,,
5969,entailment,popular designers danced .,designers danced .,popular designers designers,,,,,,,,,,,,,,
5970,entailment,serious directors waited .,directors waited .,serious directors directors,,,,,,,,,,,,,,
5971,entailment,reliable directors shouted .,directors shouted .,reliable directors directors,,,,,,,,,,,,,,
5972,entailment,compassionate colorists appeared .,colorists appeared .,compassionate colorists colorists,,,,,,,,,,,,,,
5973,entailment,reliable illustrators danced .,illustrators danced .,reliable illustrators illustrators,,,,,,,,,,,,,,
5974,entailment,agreeable photographers shouted .,photographers shouted .,agreeable photographers photographers,,,,,,,,,,,,,,
5975,entailment,compassionate curators agreed .,curators agreed .,compassionate curators curators,,,,,,,,,,,,,,
5976,entailment,agreeable designers agreed .,designers agreed .,agreeable designers designers,,,,,,,,,,,,,,
5977,entailment,lazy authors yelled .,authors yelled .,lazy authors authors,,,,,,,,,,,,,,
5978,entailment,happy officers agreed .,officers agreed .,happy officers officers,,,,,,,,,,,,,,
5979,entailment,lazy nurses listened .,nurses listened .,lazy nurses nurses,,,,,,,,,,,,,,
5980,entailment,popular essayists arrived .,essayists arrived .,popular essayists essayists,,,,,,,,,,,,,,
