pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
3206,neutral,the workers who the tourists contacted needed the chaplain .,the chaplain contacted the tourists .,workers tourists contacted workers needed chaplain not know chaplain contacted tourists,,,,,,,,,,,,,,
3207,neutral,the tourists who the chaplain supported needed the lyricist .,the lyricist supported the chaplain .,tourists chaplain supported tourists needed lyricist not know lyricist supported chaplain,,,,,,,,,,,,,,
3208,neutral,the psychiatrist who the lawyers brought advised the singers .,the singers brought the lawyers .,psychiatrist lawyers brought psychiatrist advised singers not know singers brought lawyers,,,,,,,,,,,,,,
3209,neutral,the doctors who the artist disturbed brought the professors .,the professors disturbed the artist .,doctors artist disturbed doctors brought professors not know professors disturbed artist,,,,,,,,,,,,,,
3210,neutral,the chaplain who the pencillers supported needed the sculptors .,the sculptors supported the pencillers .,chaplain pencillers supported chaplain needed sculptors not know sculptors supported pencillers,,,,,,,,,,,,,,
3211,neutral,the engineers who the potter mentioned addressed the doctor .,the doctor mentioned the potter .,engineers potter mentioned engineers addressed doctor not know doctor mentioned potter,,,,,,,,,,,,,,
3212,neutral,the artist who the artisan found brought the penciller .,the penciller found the artisan .,artist artisan found artist brought penciller not know penciller found artisan,,,,,,,,,,,,,,
3213,neutral,the writer who the technologists needed contacted the photojournalist .,the photojournalist needed the technologists .,writer technologists needed writer contacted photojournalist not know photojournalist needed technologists,,,,,,,,,,,,,,
3214,neutral,the workers who the lawyers addressed deceived the engineer .,the engineer addressed the lawyers .,workers lawyers addressed workers deceived engineer not know engineer addressed lawyers,,,,,,,,,,,,,,
3215,neutral,the chaplains who the photojournalist supported contacted the architect .,the architect supported the photojournalist .,chaplains photojournalist supported chaplains contacted architect not know architect supported photojournalist,,,,,,,,,,,,,,
3216,neutral,the penciller who the nurses found contacted the potters .,the potters found the nurses .,penciller nurses found penciller contacted potters not know potters found nurses,,,,,,,,,,,,,,
3217,neutral,the actor who the photojournalist advised found the director .,the director advised the photojournalist .,actor photojournalist advised actor found director not know director advised photojournalist,,,,,,,,,,,,,,
3218,neutral,the nurse who the tourist thanked contacted the sculptor .,the sculptor thanked the tourist .,nurse tourist thanked nurse contacted sculptor not know sculptor thanked tourist,,,,,,,,,,,,,,
3219,neutral,the tourist who the artist found addressed the writers .,the writers found the artist .,tourist artist found tourist addressed writers not know writers found artist,,,,,,,,,,,,,,
3220,neutral,the technicians who the judge disturbed advised the sculptor .,the sculptor disturbed the judge .,technicians judge disturbed technicians advised sculptor not know sculptor disturbed judge,,,,,,,,,,,,,,
3221,neutral,the doctor who the writers found deceived the psychiatrists .,the psychiatrists found the writers .,doctor writers found doctor deceived psychiatrists not know psychiatrists found writers,,,,,,,,,,,,,,
3222,neutral,the nurses who the doctor needed advised the designers .,the designers needed the doctor .,nurses doctor needed nurses advised designers not know designers needed doctor,,,,,,,,,,,,,,
3223,neutral,the chaplain who the lawyer deceived addressed the nurses .,the nurses deceived the lawyer .,chaplain lawyer deceived chaplain addressed nurses not know nurses deceived lawyer,,,,,,,,,,,,,,
3224,neutral,the lyricist who the technician disturbed brought the director .,the director disturbed the technician .,lyricist technician disturbed lyricist brought director not know director disturbed technician,,,,,,,,,,,,,,
3225,neutral,the photojournalist who the chaplains contacted deceived the professors .,the professors contacted the chaplains .,photojournalist chaplains contacted photojournalist deceived professors not know professors contacted chaplains,,,,,,,,,,,,,,
3226,neutral,the worker who the sculptors disturbed mentioned the lyricists .,the lyricists disturbed the sculptors .,worker sculptors disturbed worker mentioned lyricists not know lyricists disturbed sculptors,,,,,,,,,,,,,,
3227,neutral,the psychiatrists who the workers found needed the artist .,the artist found the workers .,psychiatrists workers found psychiatrists needed artist not know artist found workers,,,,,,,,,,,,,,
3228,neutral,the penciller who the artists advised deceived the writer .,the writer advised the artists .,penciller artists advised penciller deceived writer not know writer advised artists,,,,,,,,,,,,,,
3229,neutral,the sculptor who the engineer found contacted the director .,the director found the engineer .,sculptor engineer found sculptor contacted director not know director found engineer,,,,,,,,,,,,,,
3230,neutral,the photojournalists who the pencillers disturbed deceived the engineer .,the engineer disturbed the pencillers .,photojournalists pencillers disturbed photojournalists deceived engineer not know engineer disturbed pencillers,,,,,,,,,,,,,,
3231,neutral,the professor who the lawyer needed disturbed the colorist .,the colorist needed the lawyer .,professor lawyer needed professor disturbed colorist not know colorist needed lawyer,,,,,,,,,,,,,,
3360,neutral,the sculptor who advised the artisans deceived the professor .,the artisans deceived the sculptor .,sculptor advised artisans sculptor deceived professor not know artisans deceived sculptor,,,,,,,,,,,,,,
3361,neutral,the technicians who contacted the tourists deceived the writer .,the tourists deceived the technicians .,technicians contacted tourists technicians deceived writer not know tourists deceived technicians,,,,,,,,,,,,,,
3362,neutral,the sculptor who contacted the lawyer needed the artisan .,the lawyer needed the sculptor .,sculptor contacted lawyer sculptor needed artisan not know lawyer needed sculptor,,,,,,,,,,,,,,
3363,neutral,the designers who found the technologist disturbed the photojournalists .,the technologist disturbed the designers .,designers found technologist designers disturbed photojournalists not know technologist disturbed designers,,,,,,,,,,,,,,
3364,neutral,the designers who supported the judge contacted the potter .,the judge contacted the designers .,designers supported judge designers contacted potter not know judge contacted designers,,,,,,,,,,,,,,
3365,neutral,the technicians who disturbed the judge needed the artist .,the judge needed the technicians .,technicians disturbed judge technicians needed artist not know judge needed technicians,,,,,,,,,,,,,,
3366,neutral,the artist who deceived the engineers addressed the writers .,the engineers addressed the artist .,artist deceived engineers artist addressed writers not know engineers addressed artist,,,,,,,,,,,,,,
3367,neutral,the psychiatrist who disturbed the penciller contacted the nurse .,the penciller contacted the psychiatrist .,psychiatrist disturbed penciller psychiatrist contacted nurse not know penciller contacted psychiatrist,,,,,,,,,,,,,,
3368,neutral,the artist who needed the tourist thanked the writer .,the tourist thanked the artist .,artist needed tourist artist thanked writer not know tourist thanked artist,,,,,,,,,,,,,,
3369,neutral,the lawyer who thanked the technologists advised the singers .,the technologists advised the lawyer .,lawyer thanked technologists lawyer advised singers not know technologists advised lawyer,,,,,,,,,,,,,,
3370,neutral,the lyricist who needed the designers disturbed the directors .,the designers disturbed the lyricist .,lyricist needed designers lyricist disturbed directors not know designers disturbed lyricist,,,,,,,,,,,,,,
3371,neutral,the photojournalists who found the lyricists advised the colorists .,the lyricists advised the photojournalists .,photojournalists found lyricists photojournalists advised colorists not know lyricists advised photojournalists,,,,,,,,,,,,,,
